Id,SalePrice
1660,134751.44
1661,347822.90909
1662,213009.82552
1663,213009.82552
1664,213009.82552
1665,213009.82552
1666,213009.82552
1667,213009.82552
1668,213009.82552
1669,213009.82552
1670,213009.82552
1671,213009.82552
1672,213009.82552
1673,347822.90909
1674,213009.82552
1675,213009.82552
1676,213009.82552
1677,213009.82552
1678,213009.82552
1679,213009.82552
1680,213009.82552
1681,213009.82552
1682,213009.82552
1683,213009.82552
1684,213009.82552
1685,213009.82552
1686,213009.82552
1687,213009.82552
1688,213009.82552
1689,213009.82552
1690,213009.82552
1691,213009.82552
1692,213009.82552
1693,213009.82552
1694,213009.82552
1695,213009.82552
1696,213009.82552
1697,213009.82552
1698,213009.82552
1699,213009.82552
1700,213009.82552
1701,213009.82552
1702,213009.82552
1703,213009.82552
1704,213009.82552
1705,213009.82552
1706,213009.82552
1707,213009.82552
1708,213009.82552
1709,213009.82552
1710,213009.82552
1711,213009.82552
1712,213009.82552
1713,213009.82552
1714,213009.82552
1715,213009.82552
1716,134751.44
1717,134751.44
1718,134751.44
1719,213009.82552
1720,213009.82552
1721,134751.44
1722,134751.44
1723,213009.82552
1724,213009.82552
1725,213009.82552
1726,213009.82552
1727,213009.82552
1728,213009.82552
1729,213009.82552
1730,213009.82552
1731,134751.44
1732,134751.44
1733,134751.44
1734,213009.82552
1735,134751.44
1736,134751.44
1737,213009.82552
1738,213009.82552
1739,213009.82552
1740,213009.82552
1741,134751.44
1742,213009.82552
1743,213009.82552
1744,213009.82552
1745,134751.44
1746,213009.82552
1747,213009.82552
1748,213009.82552
1749,213009.82552
1750,134751.44
1751,134751.44
1752,134751.44
1753,134751.44
1754,213009.82552
1755,213009.82552
1756,134751.44
1757,134751.44
1758,134751.44
1759,213009.82552
1760,134751.44
1761,134751.44
1762,213009.82552
1763,134751.44
1764,134751.44
1765,134751.44
1766,213009.82552
1767,213009.82552
1768,134751.44
1769,134751.44
1770,213009.82552
1771,134751.44
1772,134751.44
1773,134751.44
1774,213009.82552
1775,134751.44
1776,134751.44
1777,134751.44
1778,134751.44
1779,134751.44
1780,134751.44
1781,134751.44
1782,134751.44
1783,213009.82552
1784,134751.44
1785,134751.44
1786,213009.82552
1787,213009.82552
1788,134751.44
1789,134751.44
1790,134751.44
1791,213009.82552
1792,134751.44
1793,134751.44
1794,134751.44
1795,134751.44
1796,134751.44
1797,134751.44
1798,134751.44
1799,134751.44
1800,134751.44
1801,213009.82552
1802,134751.44
1803,134751.44
1804,134751.44
1805,134751.44
1806,134751.44
1807,213009.82552
1808,134751.44
1809,213009.82552
1810,134751.44
1811,213009.82552
1812,134751.44
1813,134751.44
1814,134751.44
1815,134751.44
1816,134751.44
1817,213009.82552
1818,213009.82552
1819,134751.44
1820,134751.44
1821,134751.44
1822,134751.44
1823,134751.44
1824,134751.44
1825,213009.82552
1826,134751.44
1827,134751.44
1828,213009.82552
1829,134751.44
1830,213009.82552
1831,213009.82552
1832,213009.82552
1833,213009.82552
1834,134751.44
1835,213009.82552
1836,134751.44
1837,134751.44
1838,134751.44
1839,134751.44
1840,347822.90909
1841,213009.82552
1842,213009.82552
1843,134751.44
1844,134751.44
1845,213009.82552
1846,134751.44
1847,134751.44
1848,134751.44
1849,134751.44
1850,134751.44
1851,134751.44
1852,134751.44
1853,213009.82552
1854,134751.44
1855,134751.44
1856,213009.82552
1857,134751.44
1858,213009.82552
1859,213009.82552
1860,165200.88889
1861,213009.82552
1862,10000
1863,10000
1864,10000
1865,134751.44
1866,213009.82552
1867,213009.82552
1868,213009.82552
1869,213009.82552
1870,213009.82552
1871,213009.82552
1872,213009.82552
1873,213009.82552
1874,134751.44
1875,213009.82552
1876,213009.82552
1877,213009.82552
1878,213009.82552
1879,134751.44
1880,134751.44
1881,213009.82552
1882,213009.82552
1883,213009.82552
1884,213009.82552
1885,213009.82552
1886,213009.82552
1887,213009.82552
1888,213009.82552
1889,213009.82552
1890,134751.44
1891,134751.44
1892,134751.44
1893,134751.44
1894,213009.82552
1895,134751.44
1896,134751.44
1897,134751.44
1898,134751.44
1899,134751.44
1900,134751.44
1901,134751.44
1902,134751.44
1903,213009.82552
1904,134751.44
1905,213009.82552
1906,213009.82552
1907,134751.44
1908,134751.44
1909,134751.44
1910,134751.44
1911,213009.82552
1912,213009.82552
1913,213009.82552
1914,134751.44
1915,213009.82552
1916,134751.44
1917,213009.82552
1918,134751.44
1919,134751.44
1920,213009.82552
1921,213009.82552
1922,213009.82552
1923,213009.82552
1924,213009.82552
1925,213009.82552
1926,213009.82552
1927,134751.44
1928,213009.82552
1929,134751.44
1930,134751.44
1931,134751.44
1932,134751.44
1933,134751.44
1934,213009.82552
1935,213009.82552
1936,213009.82552
1937,213009.82552
1938,213009.82552
1939,134751.44
1940,213009.82552
1941,213009.82552
1942,213009.82552
1943,213009.82552
1944,347822.90909
1945,213009.82552
1946,134751.44
1947,213009.82552
1948,213009.82552
1949,213009.82552
1950,213009.82552
1951,213009.82552
1952,213009.82552
1953,213009.82552
1954,213009.82552
1955,134751.44
1956,213009.82552
1957,213009.82552
1958,213009.82552
1959,213009.82552
1960,134751.44
1961,134751.44
1962,134751.44
1963,134751.44
1964,213009.82552
1965,213009.82552
1966,213009.82552
1967,213009.82552
1968,213009.82552
1969,213009.82552
1970,213009.82552
1971,213009.82552
1972,213009.82552
1973,213009.82552
1974,213009.82552
1975,134751.44
1976,213009.82552
1977,213009.82552
1978,213009.82552
1979,213009.82552
1980,213009.82552
1981,213009.82552
1982,213009.82552
1983,213009.82552
1984,213009.82552
1985,213009.82552
1986,213009.82552
1987,213009.82552
1988,213009.82552
1989,213009.82552
1990,213009.82552
1991,213009.82552
1992,213009.82552
1993,213009.82552
1994,213009.82552
1995,213009.82552
1996,213009.82552
1997,213009.82552
1998,213009.82552
1999,213009.82552
2000,213009.82552
2001,213009.82552
2002,213009.82552
2003,347822.90909
2004,213009.82552
2005,213009.82552
2006,213009.82552
2007,213009.82552
2008,213009.82552
2009,213009.82552
2010,213009.82552
2011,134751.44
2012,213009.82552
2013,213009.82552
2014,213009.82552
2015,213009.82552
2016,213009.82552
2017,213009.82552
2018,134751.44
2019,134751.44
2020,134751.44
2021,134751.44
2022,213009.82552
2023,213009.82552
2024,213009.82552
2025,213009.82552
2026,213009.82552
2027,213009.82552
2028,213009.82552
2029,213009.82552
2030,213009.82552
2031,134751.44
2032,134751.44
2033,213009.82552
2034,213009.82552
2035,213009.82552
2036,213009.82552
2037,213009.82552
2038,213009.82552
2039,134751.44
2040,213009.82552
2041,347822.90909
2042,213009.82552
2043,213009.82552
2044,134751.44
2045,213009.82552
2046,213009.82552
2047,134751.44
2048,134751.44
2049,213009.82552
2050,134751.44
2051,134751.44
2052,134751.44
2053,134751.44
2054,134751.44
2055,213009.82552
2056,134751.44
2057,134751.44
2058,213009.82552
2059,134751.44
2060,213009.82552
2061,134751.44
2062,134751.44
2063,134751.44
2064,134751.44
2065,134751.44
2066,213009.82552
2067,213009.82552
2068,213009.82552
2069,134751.44
2070,134751.44
2071,134751.44
2072,134751.44
2073,134751.44
2074,134751.44
2075,134751.44
2076,134751.44
2077,134751.44
2078,134751.44
2079,213009.82552
2080,134751.44
2081,134751.44
2082,213009.82552
2083,134751.44
2084,134751.44
2085,134751.44
2086,134751.44
2087,134751.44
2088,134751.44
2089,134751.44
2090,134751.44
2091,213009.82552
2092,213009.82552
2093,134751.44
2094,134751.44
2095,213009.82552
2096,134751.44
2097,134751.44
2098,134751.44
2099,134751.44
2100,213009.82552
2101,213009.82552
2102,134751.44
2103,134751.44
2104,213009.82552
2105,134751.44
2106,134751.44
2107,213009.82552
2108,134751.44
2109,134751.44
2110,134751.44
2111,134751.44
2112,213009.82552
2113,134751.44
2114,134751.44
2115,134751.44
2116,134751.44
2117,213009.82552
2118,213009.82552
2119,134751.44
2120,134751.44
2121,134751.44
2122,134751.44
2123,134751.44
2124,213009.82552
2125,213009.82552
2126,213009.82552
2127,213009.82552
2128,134751.44
2129,134751.44
2130,134751.44
2131,213009.82552
2132,213009.82552
2133,134751.44
2134,213009.82552
2135,134751.44
2136,213009.82552
2137,134751.44
2138,134751.44
2139,134751.44
2140,134751.44
2141,134751.44
2142,134751.44
2143,134751.44
2144,134751.44
2145,134751.44
2146,134751.44
2147,213009.82552
2148,134751.44
2149,134751.44
2150,213009.82552
2151,134751.44
2152,134751.44
2153,134751.44
2154,134751.44
2155,134751.44
2156,213009.82552
2157,213009.82552
2158,213009.82552
2159,213009.82552
2160,213009.82552
2161,213009.82552
2162,213009.82552
2163,213009.82552
2164,213009.82552
2165,213009.82552
2166,134751.44
2167,213009.82552
2168,213009.82552
2169,213009.82552
2170,213009.82552
2171,134751.44
2172,134751.44
2173,213009.82552
2174,213009.82552
2175,213009.82552
2176,213009.82552
2177,213009.82552
2178,213009.82552
2179,134751.44
2180,213009.82552
2181,213009.82552
2182,213009.82552
2183,213009.82552
2184,134751.44
2185,134751.44
2186,134751.44
2187,134751.44
2188,134751.44
2189,347822.90909
2190,213009.82552
2191,213009.82552
2192,134751.44
2193,134751.44
2194,134751.44
2195,134751.44
2196,134751.44
2197,134751.44
2198,213009.82552
2199,213009.82552
2200,134751.44
2201,134751.44
2202,213009.82552
2203,134751.44
2204,213009.82552
2205,134751.44
2206,134751.44
2207,134751.44
2208,213009.82552
2209,213009.82552
2210,134751.44
2211,134751.44
2212,134751.44
2213,134751.44
2214,134751.44
2215,134751.44
2216,213009.82552
2217,134751.44
2218,134751.44
2219,134751.44
2220,134751.44
2221,213009.82552
2222,213009.82552
2223,347822.90909
2224,213009.82552
2225,213009.82552
2226,213009.82552
2227,213009.82552
2228,213009.82552
2229,213009.82552
2230,213009.82552
2231,213009.82552
2232,213009.82552
2233,213009.82552
2234,213009.82552
2235,213009.82552
2236,213009.82552
2237,213009.82552
2238,213009.82552
2239,134751.44
2240,213009.82552
2241,134751.44
2242,134751.44
2243,213009.82552
2244,134751.44
2245,134751.44
2246,134751.44
2247,213009.82552
2248,134751.44
2249,134751.44
2250,134751.44
2251,213009.82552
2252,213009.82552
2253,213009.82552
2254,213009.82552
2255,213009.82552
2256,213009.82552
2257,347822.90909
2258,213009.82552
2259,213009.82552
2260,134751.44
2261,213009.82552
2262,134751.44
2263,347822.90909
2264,213009.82552
2265,134751.44
2266,213009.82552
2267,134751.44
2268,213009.82552
2269,213009.82552
2270,213009.82552
2271,213009.82552
2272,213009.82552
2273,213009.82552
2274,213009.82552
2275,213009.82552
2276,213009.82552
2277,213009.82552
2278,134751.44
2279,134751.44
2280,134751.44
2281,213009.82552
2282,213009.82552
2283,134751.44
2284,134751.44
2285,213009.82552
2286,134751.44
2287,213009.82552
2288,213009.82552
2289,213009.82552
2290,213009.82552
2291,213009.82552
2292,213009.82552
2293,213009.82552
2294,213009.82552
2295,213009.82552
2296,213009.82552
2297,213009.82552
2298,213009.82552
2299,213009.82552
2300,213009.82552
2301,213009.82552
2302,213009.82552
2303,213009.82552
2304,213009.82552
2305,134751.44
2306,134751.44
2307,213009.82552
2308,213009.82552
2309,213009.82552
2310,213009.82552
2311,213009.82552
2312,347822.90909
2313,213009.82552
2314,213009.82552
2315,213009.82552
2316,213009.82552
2317,213009.82552
2318,213009.82552
2319,213009.82552
2320,213009.82552
2321,213009.82552
2322,213009.82552
2323,213009.82552
2324,213009.82552
2325,213009.82552
2326,213009.82552
2327,213009.82552
2328,213009.82552
2329,213009.82552
2330,213009.82552
2331,213009.82552
2332,213009.82552
2333,213009.82552
2334,213009.82552
2335,213009.82552
2336,213009.82552
2337,213009.82552
2338,213009.82552
2339,213009.82552
2340,213009.82552
2341,347822.90909
2342,213009.82552
2343,213009.82552
2344,213009.82552
2345,213009.82552
2346,213009.82552
2347,213009.82552
2348,213009.82552
2349,347822.90909
2350,213009.82552
2351,213009.82552
2352,213009.82552
2353,213009.82552
2354,134751.44
2355,134751.44
2356,134751.44
2357,213009.82552
2358,213009.82552
2359,134751.44
2360,134751.44
2361,134751.44
2362,213009.82552
2363,134751.44
2364,134751.44
2365,213009.82552
2366,213009.82552
2367,213009.82552
2368,213009.82552
2369,213009.82552
2370,213009.82552
2371,213009.82552
2372,213009.82552
2373,213009.82552
2374,213009.82552
2375,134751.44
2376,213009.82552
2377,213009.82552
2378,134751.44
2379,213009.82552
2380,134751.44
2381,134751.44
2382,213009.82552
2383,213009.82552
2384,213009.82552
2385,213009.82552
2386,134751.44
2387,134751.44
2388,213009.82552
2389,134751.44
2390,134751.44
2391,134751.44
2392,134751.44
2393,213009.82552
2394,213009.82552
2395,213009.82552
2396,134751.44
2397,134751.44
2398,134751.44
2399,134751.44
2400,134751.44
2401,134751.44
2402,134751.44
2403,213009.82552
2404,213009.82552
2405,134751.44
2406,134751.44
2407,134751.44
2408,134751.44
2409,134751.44
2410,134751.44
2411,134751.44
2412,134751.44
2413,134751.44
2414,134751.44
2415,213009.82552
2416,134751.44
2417,134751.44
2418,134751.44
2419,134751.44
2420,134751.44
2421,134751.44
2422,134751.44
2423,213009.82552
2424,134751.44
2425,347822.90909
2426,213009.82552
2427,134751.44
2428,213009.82552
2429,134751.44
2430,134751.44
2431,134751.44
2432,134751.44
2433,134751.44
2434,134751.44
2435,134751.44
2436,134751.44
2437,134751.44
2438,134751.44
2439,134751.44
2440,134751.44
2441,134751.44
2442,134751.44
2443,134751.44
2444,134751.44
2445,134751.44
2446,213009.82552
2447,213009.82552
2448,134751.44
2449,134751.44
2450,213009.82552
2451,134751.44
2452,213009.82552
2453,134751.44
2454,213009.82552
2455,134751.44
2456,134751.44
2457,213009.82552
2458,134751.44
2459,134751.44
2460,134751.44
2461,134751.44
2462,134751.44
2463,134751.44
2464,213009.82552
2465,134751.44
2466,134751.44
2467,134751.44
2468,213009.82552
2469,134751.44
2470,347822.90909
2471,134751.44
2472,134751.44
2473,213009.82552
2474,213009.82552
2475,134751.44
2476,134751.44
2477,134751.44
2478,134751.44
2479,134751.44
2480,213009.82552
2481,134751.44
2482,134751.44
2483,134751.44
2484,134751.44
2485,134751.44
2486,134751.44
2487,347822.90909
2488,134751.44
2489,134751.44
2490,134751.44
2491,134751.44
2492,213009.82552
2493,213009.82552
2494,213009.82552
2495,134751.44
2496,347822.90909
2497,134751.44
2498,134751.44
2499,134751.44
2500,213009.82552
2501,134751.44
2502,134751.44
2503,213009.82552
2504,213009.82552
2505,213009.82552
2506,213009.82552
2507,213009.82552
2508,213009.82552
2509,213009.82552
2510,213009.82552
2511,213009.82552
2512,213009.82552
2513,213009.82552
2514,165200.88889
2515,134751.44
2516,213009.82552
2517,134751.44
2518,134751.44
2519,213009.82552
2520,213009.82552
2521,213009.82552
2522,213009.82552
2523,134751.44
2524,213009.82552
2525,213009.82552
2526,134751.44
2527,134751.44
2528,134751.44
2529,134751.44
2530,134751.44
2531,213009.82552
2532,213009.82552
2533,213009.82552
2534,213009.82552
2535,213009.82552
2536,213009.82552
2537,134751.44
2538,213009.82552
2539,213009.82552
2540,213009.82552
2541,213009.82552
2542,213009.82552
2543,134751.44
2544,134751.44
2545,134751.44
2546,134751.44
2547,134751.44
2548,213009.82552
2549,213009.82552
2550,213009.82552
2551,134751.44
2552,134751.44
2553,213009.82552
2554,213009.82552
2555,134751.44
2556,134751.44
2557,134751.44
2558,213009.82552
2559,134751.44
2560,213009.82552
2561,134751.44
2562,134751.44
2563,134751.44
2564,213009.82552
2565,134751.44
2566,213009.82552
2567,213009.82552
2568,134751.44
2569,213009.82552
2570,134751.44
2571,213009.82552
2572,134751.44
2573,213009.82552
2574,213009.82552
2575,134751.44
2576,213009.82552
2577,213009.82552
2578,134751.44
2579,134751.44
2580,213009.82552
2581,134751.44
2582,134751.44
2583,213009.82552
2584,213009.82552
2585,213009.82552
2586,134751.44
2587,213009.82552
2588,134751.44
2589,134751.44
2590,213009.82552
2591,213009.82552
2592,213009.82552
2593,213009.82552
2594,213009.82552
2595,213009.82552
2596,213009.82552
2597,213009.82552
2598,347822.90909
2599,213009.82552
2600,134751.44
2601,165200.88889
2602,134751.44
2603,134751.44
2604,134751.44
2605,134751.44
2606,134751.44
2607,213009.82552
2608,134751.44
2609,134751.44
2610,134751.44
2611,134751.44
2612,134751.44
2613,134751.44
2614,134751.44
2615,213009.82552
2616,134751.44
2617,134751.44
2618,134751.44
2619,213009.82552
2620,213009.82552
2621,213009.82552
2622,213009.82552
2623,213009.82552
2624,213009.82552
2625,213009.82552
2626,213009.82552
2627,213009.82552
2628,347822.90909
2629,347822.90909
2630,213009.82552
2631,213009.82552
2632,347822.90909
2633,213009.82552
2634,213009.82552
2635,134751.44
2636,213009.82552
2637,134751.44
2638,213009.82552
2639,347822.90909
2640,213009.82552
2641,134751.44
2642,213009.82552
2643,134751.44
2644,134751.44
2645,134751.44
2646,134751.44
2647,134751.44
2648,213009.82552
2649,134751.44
2650,213009.82552
2651,213009.82552
2652,213009.82552
2653,213009.82552
2654,213009.82552
2655,213009.82552
2656,213009.82552
2657,213009.82552
2658,213009.82552
2659,213009.82552
2660,213009.82552
2661,213009.82552
2662,213009.82552
2663,213009.82552
2664,213009.82552
2665,213009.82552
2666,213009.82552
2667,213009.82552
2668,213009.82552
2669,213009.82552
2670,213009.82552
2671,213009.82552
2672,213009.82552
2673,213009.82552
2674,213009.82552
2675,213009.82552
2676,213009.82552
2677,213009.82552
2678,347822.90909
2679,213009.82552
2680,213009.82552
2681,213009.82552
2682,213009.82552
2683,347822.90909
2684,213009.82552
2685,213009.82552
2686,213009.82552
2687,213009.82552
2688,213009.82552
2689,213009.82552
2690,347822.90909
2691,213009.82552
2692,134751.44
2693,213009.82552
2694,134751.44
2695,213009.82552
2696,213009.82552
2697,213009.82552
2698,213009.82552
2699,213009.82552
2700,213009.82552
2701,213009.82552
2702,134751.44
2703,213009.82552
2704,134751.44
2705,134751.44
2706,134751.44
2707,134751.44
2708,134751.44
2709,134751.44
2710,134751.44
2711,213009.82552
2712,213009.82552
2713,134751.44
2714,213009.82552
2715,213009.82552
2716,213009.82552
2717,213009.82552
2718,213009.82552
2719,213009.82552
2720,213009.82552
2721,134751.44
2722,134751.44
2723,134751.44
2724,134751.44
2725,134751.44
2726,134751.44
2727,213009.82552
2728,134751.44
2729,134751.44
2730,134751.44
2731,134751.44
2732,134751.44
2733,134751.44
2734,134751.44
2735,134751.44
2736,134751.44
2737,134751.44
2738,213009.82552
2739,134751.44
2740,134751.44
2741,134751.44
2742,134751.44
2743,134751.44
2744,134751.44
2745,134751.44
2746,134751.44
2747,134751.44
2748,134751.44
2749,134751.44
2750,134751.44
2751,134751.44
2752,134751.44
2753,134751.44
2754,213009.82552
2755,134751.44
2756,134751.44
2757,134751.44
2758,134751.44
2759,213009.82552
2760,134751.44
2761,134751.44
2762,134751.44
2763,213009.82552
2764,213009.82552
2765,347822.90909
2766,134751.44
2767,213009.82552
2768,213009.82552
2769,134751.44
2770,134751.44
2771,134751.44
2772,134751.44
2773,213009.82552
2774,134751.44
2775,134751.44
2776,134751.44
2777,134751.44
2778,134751.44
2779,213009.82552
2780,134751.44
2781,134751.44
2782,134751.44
2783,134751.44
2784,134751.44
2785,134751.44
2786,134751.44
2787,134751.44
2788,134751.44
2789,213009.82552
2790,213009.82552
2791,134751.44
2792,134751.44
2793,134751.44
2794,134751.44
2795,134751.44
2796,134751.44
2797,213009.82552
2798,213009.82552
2799,134751.44
2800,134751.44
2801,134751.44
2802,134751.44
2803,213009.82552
2804,134751.44
2805,134751.44
2806,134751.44
2807,213009.82552
2808,134751.44
2809,134751.44
2810,134751.44
2811,134751.44
2812,134751.44
2813,213009.82552
2814,213009.82552
2815,134751.44
2816,134751.44
2817,134751.44
2818,134751.44
2819,213009.82552
2820,134751.44
2821,134751.44
2822,213009.82552
2823,347822.90909
2824,213009.82552
2825,134751.44
2826,134751.44
2827,134751.44
2828,213009.82552
2829,213009.82552
2830,213009.82552
2831,213009.82552
2832,213009.82552
2833,213009.82552
2834,213009.82552
2835,213009.82552
2836,213009.82552
2837,213009.82552
2838,134751.44
2839,213009.82552
2840,213009.82552
2841,213009.82552
2842,213009.82552
2843,134751.44
2844,213009.82552
2845,134751.44
2846,213009.82552
2847,213009.82552
2848,134751.44
2849,213009.82552
2850,213009.82552
2851,213009.82552
2852,213009.82552
2853,213009.82552
2854,134751.44
2855,213009.82552
2856,213009.82552
2857,213009.82552
2858,213009.82552
2859,213009.82552
2860,213009.82552
2861,134751.44
2862,213009.82552
2863,134751.44
2864,213009.82552
2865,134751.44
2866,213009.82552
2867,134751.44
2868,213009.82552
2869,134751.44
2870,213009.82552
2871,134751.44
2872,134751.44
2873,134751.44
2874,213009.82552
2875,134751.44
2876,134751.44
2877,134751.44
2878,134751.44
2879,213009.82552
2880,134751.44
2881,134751.44
2882,134751.44
2883,213009.82552
2884,134751.44
2885,134751.44
2886,213009.82552
2887,134751.44
2888,134751.44
2889,134751.44
2890,134751.44
2891,213009.82552
2892,134751.44
2893,213009.82552
2894,134751.44
2895,213009.82552
2896,213009.82552
2897,213009.82552
2898,213009.82552
2899,213009.82552
2900,213009.82552
2901,134751.44
2902,213009.82552
2903,213009.82552
2904,213009.82552
2905,134751.44
2906,213009.82552
2907,134751.44
2908,134751.44
2909,213009.82552
2910,134751.44
2911,134751.44
2912,134751.44
2913,134751.44
2914,134751.44
2915,134751.44
2916,134751.44
2917,134751.44
2918,134751.44
2919,213009.82552
